Id;Year;Depth;Salinity;Watermass;Bloom;BP;BR;PP;Chla;NO3;NO2;PO4;SiO2;NH4;DOC;TDN_uMN;THAA;D-AA;DOC_AA;DON_AA;C_AA_yields;N_AA_yields;DI;RI;a440;S275_295;S350_400;S350_500;Sr;Peak_AC;Peak_B;Peak_D;Peak_M;Peak_T;FI;BIX;HIX;L-Asx;D-Asx;L-Glx;D-Glx;L-Ser;D-Ser;Thr;Gly;Arg;b-Ala;His;L-Ala;g-Aba;D-Ala;Tyr;Val;Phe;Ile;Leu;Lys;pHNA
400232;2014;40;34.623;CLB;1;0.118158437416789;NA;0.0414159324974555;3.82031943514644;8.23;0.095;0.692;6.13;0.423694201959246;70.7702298783585;12.8509927391891;199.003431920874;14.4738159415761;4.95209284746984;1.7817334831164;13.3731329714743;15.0678868738131;0.0846939832304329;1.08685113468971;0.0176154484501402;0.0164299305433285;0.0282985396362594;0.0219287554969383;1.34562620384595;0.0318529610811962;0.0614656267871486;0.0152749295876084;0.0193114692215604;0.0442136697175482;1.38439162507139;1.0436516769449;0.97755651215417;14.8808384950154;13.2071227762353;11.8417460890835;3.0119398290074;10.8583032898445;4.0947779649615;6.69171082961418;60.0249780559117;8.3088439259585;6.41058166695748;3.90040518673385;21.0847029155872;2.18144239239796;8.48954988344274;5.70542208334905;3.43283177397819;3.63282901484272;2.61788169770719;5.04256946198591;3.58495458825945;69.657710339265
400229;2014;60;34.652;CLB;1;0.0845025105176083;NA;0.0276548801746041;2.84401557949791;10.345;0.11;0.815;6.35;0.520929920333937;63.2769114206499;13.5649367802552;493.229252400203;13.074201126273;5.20753513056627;1.79471325258689;12.5821642632841;13.707575592002;2.28381043961799;2.95618203359458;0.0378276015843581;0.0138268685238372;0.0168892525680904;0.015884863207483;1.51236210327792;0.0277829382472085;0.0459034027674158;0.0144529748642513;0.0240925894420997;0.030382810607479;1.37297164217459;1.14193131294113;0.884893795900937;39.2006686671141;35.9822383681028;27.5516966843594;5.68830697304016;21.9161412157024;6.52607066507254;21.719774646434;104.017666752104;42.1954645079246;6.06274652202383;4.62962862321541;61.5615880004033;3.3787223770791;16.2891684661997;12.2104306892583;14.778400943699;15.7002700410118;17.6789650034975;19.4382058546221;16.7030973993392;72.6156751652502
400365;2014;2;33.262;GSS;1;0.0407884560843667;NA;7.83460389164345;6.36719905857741;3.25;0.055;0.454;5.26;0.0292564840882815;96.5805490104657;9.2812725338588;356.128809754064;15.4535081253089;5.51218385432825;1.78170416857504;13.5565178862851;13.2108144407403;1.75130186542725;1.59512395887287;0.0342320352179279;0.015889675435343;0.0204692290593928;0.0200190720447123;1.36183726356973;0.0504013472910501;0.0387522980123146;0.0211190236656083;0.033329190656501;0.0318627703031551;1.24112044563486;1.09507860439588;1.63160974570772;26.2699324960398;26.9573697633519;25.2980406221294;9.78712570152276;15.5101532892267;6.8511827238801;9.22579984131441;85.8232641517803;34.908977869552;8.09828758071303;4.43999774017194;33.2200261862991;2.86784540121964;11.4387163631553;10.6830045542589;6.82768893730373;6.80933690140794;8.91571643844146;11.631501223532;10.564841968764;60.8800405782399
400362;2014;10;33.263;GSS;1;0.0219694604251257;NA;5.21960232513422;5.85782313389121;3.605;0.055;0.4585;4.91;0.0225584755650684;70.7702298783585;7.85338445172667;235.316129335792;12.2903614167261;4.34326425763605;2.12261930402101;11.5901565133469;17.8059122523735;0.321749801934261;1.17568832720997;0.0414786905606676;0.0159061522271805;0.0211317726186944;0.0183375055727261;1.46243260889726;0.0490457504361356;0.0292509825049346;0.0213414360819704;0.0256634305597374;0.0232301123199982;1.47217764021146;0.872040341851151;2.40601816449304;20.3031019524895;13.2156177117196;15.7676373578119;3.98488569147353;13.4074845648362;3.57601007656296;9.98248853178773;67.7672873960905;10.457147986848;6.90656875425632;4.03579671514457;26.4321044415379;1.98041611769074;8.1446892874635;5.99562108702422;4.23888621999475;4.45270329101553;2.79563716972743;6.11395901436212;5.75808596795516;49.5562265532071
400360;2014;20;33.281;GSS;1;0.0269341918871088;NA;1.36372541216669;5.85782313389121;4.85;0.05;0.499;5;0.0897148241793892;67.4398661193769;9.2812725338588;394.101187665874;13.4210470540081;5.7390002906367;1.99845130382902;14.0443279184333;14.9713180499505;2.01361246860356;2.40686653859848;0.0540638413105955;0.0155821771891264;0.0218840644327708;0.0167717923936054;1.58315156249425;0.0486781489355865;0.026765127274944;0.0201820069401023;0.0255016044958517;0.0220381990882438;1.18314189503498;0.877976069675899;2.37713779182159;28.0612351089162;26.3237469373765;29.2740621256564;8.21452406387125;21.3481940860275;6.08135640546945;10.4962293449422;98.0718239302716;36.8530734838257;6.39533075705044;5.0032079763053;35.7842865343449;2.49090855363558;12.2728784303245;12.6502464257546;8.17047725089363;8.73774562511405;13.7045138939072;12.7669069154962;11.4004398166905;43.1380557824717
400355;2014;30;33.348;GSS;1;0.031839071251901;NA;0.0678720578389869;2.08608024267782;7.55;0.05;0.6535;5.385;0.220824918357001;69.1050479988677;9.2812725338588;290.288867270303;9.66812243090872;4.04444311801882;2.85244296846038;10.2173977199018;22.8707250977002;1.43685276396125;1.40503364438976;0.047679561979246;0.0160631361684479;0.0209766288942606;0.0172826077289446;1.62810522864891;0.0501127763579362;0.03670086157268;0.020423604877982;0.0292740136474672;0.0330538046410612;1.32939563756878;0.942472925585915;1.89328262663197;28.411232999658;12.6925957104654;26.0472271528765;5.0164184433272;19.0316197226897;2.29479875919274;12.3762304603686;72.5365572691267;17.977640782979;7.04866420860072;4.44016652628704;28.1030001781531;2.05138367925508;8.06167017800572;6.56666642450176;5.12264665471706;6.21920702349363;8.19403469845187;9.15017521169453;8.9469311864591;69.2432651956139
400352;2014;40;33.422;GSS;1;0.0311290757489743;NA;0.00211662933649496;0.966345994769874;7.69;0.055;0.6895;5.43;0.273121390958472;66.6072751796315;11.423104657057;242.602202545662;9.69354526877214;4.07260425840015;2.89472739718446;10.6510775606343;22.9977775044069;0.646361449516847;1.25280763324623;0.0373902468533004;0.0160771567709054;0.0220603754530989;0.0184944250798801;1.45228895746376;0.0509575695438752;0.0234022413180742;0.0206771734761585;0.026856618933225;0.0287219273276472;1.3990906151534;0.907560909464606;2.47831814803623;22.7772449467747;10.5489411965645;19.1475926822118;3.04374487622967;17.9219200115049;2.12656539230655;9.02037788890585;69.8814284630418;15.6345124080596;6.25662247948838;4.03184118715592;22.2867091365555;2.31851979012096;7.7975028617013;5.41039105408737;0;5.33261263745164;4.02305530269297;7.24895144513032;7.79366878567832;72.3416210141874
400349;2014;60;33.443;GSS;1;0.0308919118138554;NA;0.00476547671094607;0.766941265690377;7.95;0.06;0.6955;5.4;0.254002250437504;67.4398661193769;12.137048698123;202.141758461017;13.0552590205562;4.42620628711691;2.04388806535214;11.878383586351;17.3854143247823;0.248028671678785;0.95314297116725;0.0398250854976461;0.0159294585913787;0.0217835740542853;0.0179793402845536;1.51909450746856;0.0509400998885944;0.0473062846639513;0.0211874513592111;0.0238493186986087;0.0568919030375351;1.24614953611661;0.817124600213666;1.38244395735485;17.0176149803152;11.6270889312584;12.7823519903398;3.43970670626715;11.1016136095696;2.40189842568179;8.28466303167706;59.0080810725275;7.79931626133349;6.49833699679841;3.89352635937584;21.40052688435;2.71154045367314;8.92143609258543;5.27190003678154;3.44316265420856;3.50642992044717;2.90257580729154;5.81206519643528;4.31792305010029;73.4664305264853
400468;2014;2;34.476;CLB;1;0.0201381406314944;NA;0.723651937602571;0.920329518828452;10.91;0.08;0.7735;6.215;0.0770741128553084;61.6117295411591;14.2788808213212;195.334581664625;13.9945778155862;5.15286247804841;1.85546146374212;13.9046503820643;15.4496707740593;0.102927815066289;1.02476681518175;0.0120002445985564;0.017045689144406;0.0272686399372064;0.0249053439072862;1.09190923009887;0.0301290788934164;0.0344652996205537;0.0142400967516053;0.0185439221864522;0.0222184761217792;1.26339424192555;1.00173898629558;1.54947437779988;14.0481476554483;12.6432844117689;11.0404715095837;3.33880299544089;10.5227520058671;3.10801220293066;6.48343791783233;60.7467836630275;8.88572921723453;6.60803431770796;3.94463476330026;19.6661344179777;2.33207842371022;8.24615042166533;5.71320507436208;2.77679710038324;3.44832578702677;1.88194486828132;5.18962374231886;4.71023116875741;80.2908594529322
400464;2014;10;34.477;CLB;1;0.0163479590752177;NA;0.627281149675246;1.07371777196653;10.955;0.08;0.765;6.255;0.0569906678901351;68.2724570591223;14.2788808213212;202.525627767761;14.9078986738174;5.23701303967656;1.66377675340011;13.7682026113281;13.7368891562401;0.467638582471097;1.3457526408901;0.0296197807764075;0.0168884688478286;0.0219179761194169;0.0165296655539004;1.79746359277332;0.0267066854971061;0.0194517003391108;0.0129274213030474;0.015319654948846;0.0151576694806525;1.30119774690236;1.0227679917141;2.30194537842842;14.7096635258061;14.7431944353836;11.6210881026603;4.44874597980737;9.48751754875405;3.38841666067875;6.20459962973635;60.7823185872176;9.66305543802998;5.5532836627349;4.43892299775674;20.0769863440868;2.43514250872516;7.61195830026062;6.34865393026401;3.31931033776112;4.40179168653395;2.73095193900002;5.65882450543597;4.90120164712743;78.0783944114875
400462;2014;20;34.515;CLB;1;0.0125586562997332;NA;0.391159425388629;0.797618916317992;11.445;0.08;0.814;6.295;0.0453561204620348;105.739049347665;16.4207129445194;179.617677266191;14.0096027402114;5.20706886371506;1.7316364156979;14.3220445309848;15.0986161609176;-0.222234636201736;1.14019225734925;0.0303485651599338;0.0158434624399255;0.0239501297624103;0.0171721862608362;1.61211445730835;0.0291916248660072;0.029525195465991;0.0138224763756526;0.0166751146670343;0.0170422842585483;1.68420766770465;0.856222676165302;1.65536259119131;12.5413433031576;11.8963006511237;10.0093543581564;3.02417197310648;8.13024627735159;2.55299652229288;5.16019886795831;62.0594705220205;4.99572730877914;5.66934586670289;3.59466912706647;17.3904664463384;2.26698904049504;7.69025388966535;5.68361614338659;2.51552505369848;3.36533146953109;2.13729944449844;4.72789425175825;4.20647674910349;73.7052631578947
400458;2014;30;34.536;CLB;1;0.0315183518890372;NA;0.149267708116103;0.556196468619247;12.025;0.065;0.829;6.405;0.130234367793082;88.2546396130117;27.8438176015764;189.096778127397;10.9917613102765;4.24916909306285;2.76606679899074;11.5894496115015;23.7147941264793;0.0314636011726329;1.22622650405863;0.0454042493728143;0.0157451269606447;0.0209267262161765;0.0147554430936427;1.80973896637643;0.0279736590383226;0.0256085721887201;0.0126775320578818;0.0182505219359611;0.0170838680927601;1.65531415133292;0.997747843376202;1.7464079174049;16.3162863178365;7.97378957282435;11.6342711152399;3.14498234126623;12.0266474992549;2.23289452928566;7.29923581067435;61.305548702275;6.48307641070887;4.7406124879144;3.50415685899507;19.1621878949082;2.24092584118048;7.4334000538104;4.76510164622596;2.50776467978365;3.79584569201135;2.22511136369319;5.29891439174229;5.00602491776604;71.5463619268046
400455;2014;40;34.56;CLB;1;0.0384317203803955;NA;0.103963176825464;0.501488619246862;12.17;0.08;0.8505;6.3;0.0702331831045293;67.4398661193769;15.7067689034533;285.184090776717;11.9472352940339;4.80536725337167;2.23850492415422;11.9825640228526;16.8806251664955;1.52609675915434;1.90236951286087;0.0168748916118041;0.0168438209920795;0.0276983161831344;0.0203730307995613;1.29069494574425;0.0301780473995087;0.0349012236282766;0.0143827088134308;0.0175392645412489;0.0307260593900741;1.39404384200869;1.04709173968798;1.26096319208969;23.7999221396044;16.8941664164635;24.55630256007;6.73921306295445;18.294127173866;3.43170468425995;8.20741029631123;72.2929482456508;25.2921679043917;4.62829208630744;3.82466574888932;26.1924522785356;2.06299338624532;7.00653018256771;7.61724160682109;4.56315999080794;5.11205587801211;5.87197007875771;9.32994591652611;9.46682113967413;70.6692913385827
400452;2014;60;34.63;CLB;1;0.0136114356886549;NA;0.0160500578919797;0.310011146443515;13.11;0.1;0.883;6.405;0.199037379161153;96.5805490104657;16.4207129445194;169.492828649124;14.1297988058286;4.88121581783881;1.70041011905839;12.9828993149799;14.8014419908748;0.307365517912706;1.15772834184515;0.0123462500206619;0.0164331977469101;0.0268857367796067;0.0231509363953962;1.21371569818357;0.0308912678958684;0.0334279106135466;0.0135848555610583;0.0225359916001882;0.024421963694591;1.46414582060381;1.20293177797179;1.09487218397682;13.0550830393917;11.4511024502624;8.88047260199173;2.47731785696494;8.49095590342469;2.32077482540254;5.66020480558127;50.7671563405259;4.49576417658324;5.68716041804031;3.57676368047882;17.6820195995131;2.35530947362473;7.69980054579915;5.58714365423941;2.53123030469359;3.72385167777748;3.92552254061842;4.54313848603613;4.58205626817408;65.1494657108075
400563;2014;2;34.834;CLB;0;0.0112886747756888;NA;0.582519950385852;0.551637481171548;15.19;0.08;0.967;7.59;0.0346986480964584;65.7746842398861;18.5625450677176;176.20703054647;13.1586340514885;5.687311715108;2.01230956530866;15.2304611968708;17.3308846133867;0.362460811811827;1.03003383824811;0.0233831874556019;0.0164385423265069;0.0209060520937045;0.0177629961691953;1.54926005961407;0.0294061535308746;0.0174558272059184;0.014075665041635;0.0185957558075504;0.0211356232824408;1.44856820126156;1.03745768161636;2.20278654693792;11.5693824545952;10.1672265713641;10.639716715551;3.37059514018975;10.2870892075364;3.02634617497169;5.38252205126026;55.307603732461;5.24856270017488;7.32857951011006;3.71683450252681;16.5051655433525;1.73509886068401;6.62227043607902;5.7602934582375;3.00548655818493;3.57560196267793;2.72152775267655;5.02744204372121;5.20968517011544;65.2040030792918
400560;2014;10;34.834;CLB;0;0.0161206175291081;NA;0.543330139011981;0.528842543933054;15.13;0.08;0.971;7.605;0.0129750514945635;98.2457308899564;27.1298735605103;224.080665880097;10.3039948205557;5.69918669675105;2.56285413171946;15.0002120135972;20.8008383882876;0.852326060582941;1.80909556713064;0.0237180122915224;0.0162646699447445;0.0190392584874519;0.0175588641265683;1.49088429647797;0.028130325582441;0.0456161352192709;0.0151400135590823;0.0208286895329661;0.0254951866265002;1.88882787185822;1.07455057808644;1.31548055048785;14.9384999143329;10.7726747209512;15.6986717887338;2.90524678105693;19.1868897069445;4.00143461153495;6.07402293588951;71.8686984385326;12.8155877984617;5.60710347829216;3.63969329916908;17.6905498767731;1.55041350067746;5.40990409260882;8.45245962426451;3.51931241762076;4.49617261405171;2.79105062153615;6.38115634989068;6.28112330877482;64.7282487139342
400558;2014;20;34.835;CLB;0;0.00819074323641452;NA;0.223471863001881;0.524283556485356;14.8;0.085;0.9775;7.48;0.0590975644769118;74.9331845770854;20.7043771909158;391.509483772653;11.9792155622094;6.36852394000353;2.29947659071723;16.05109083859;17.3427162703014;1.82618948777798;2.14077656719085;0.0252414804586186;0.0158412201649844;0.019757204094041;0.0174104223574276;1.50329520410165;0.0256816823069491;0.0316050377630818;0.0121966840343095;0.0166875330455317;0.0193704260633876;1.58379747887096;0.861661232781094;1.28679989925933;24.391456487891;22.5748653019882;27.256899241001;7.65371202795517;28.2133900584792;8.13122081366914;11.13393524302;110.902696046197;35.8594010806659;7.63677928834148;4.6730020544217;30.1736736930617;1.52818683503565;8.53996686400679;11.2216237353921;8.67821569481812;8.39852098063161;12.7509311250766;11.1209553193289;10.6700518816719;64.3292998241804
400554;2014;30;34.835;CLB;0;0.0140336659793406;NA;0.078567222149915;0.51060659414226;15.69;0.08;0.9755;7.44;0.0594186028503388;71.6028208181039;19.2764891087837;264.27187128981;14.9027256667745;6.47031437315906;1.93376351601474;17.0095931341118;15.6203808646213;0.775506321753354;1.29130522966594;0.0475110547356119;0.0151496581641633;0.0183341398589153;0.0140919339684338;1.78442522148279;0.0253060545134159;0.0277448681462646;0.012721283496242;0.018098407139764;0.0251766071563388;1.44865598074853;1.06952646160923;1.42665914214655;15.536636838175;16.9184012592395;16.0497449349472;7.13684158005685;15.9482351719099;7.32413522096439;6.4573165190527;80.27171928859;14.4828364681317;7.70249729456956;5.8160938041262;23.0131204018276;1.53258641862662;8.00433393251094;7.04601371269726;4.99760517375513;4.87929818255572;6.56873771927985;6.7764146270995;7.80930274169392;65.6916318439944
400551;2014;40;34.835;CLB;0;0.021260367582904;NA;0.0139901539441476;0.533401531380753;15.17;0.075;0.9895;7.49;0.108109422820103;70.7702298783585;18.5625450677176;163.517928196988;14.130624579569;5.92582963749608;1.82692799287252;15.7095142217279;15.2250006961877;0.497536337237651;0.945134106860602;0.0418380787365729;0.0154680796490092;0.0176116930753101;0.0140769275888581;1.84381058037194;0.0257986698749366;0.0234290979269401;0.0123359778227798;0.0159025535723541;0.0156185195685339;1.42260982998825;0.964566168060193;1.51556779714209;10.40884688661;10.7400933149338;8.20231406502665;2.78709787089492;5.78541129435835;2.88533634935006;4.9340592554663;51.3544860675879;6.40283355821813;6.83897740610489;4.38744830892653;15.8896661811455;2.28476228326389;6.69357701862679;5.20459179767816;2.74472370564921;3.41856576486203;2.31770377859015;5.524987548035;4.71244574166005;64.54637607704
400548;2014;60;34.835;CLB;0;0.00699742578451459;NA;0.00648550182841279;0.496929631799163;15.33;0.07;0.979;7.45;0.0654113191543098;97.4131399502111;20.7043771909158;197.338027953964;14.3183295016905;5.59550584174087;1.93664332164913;14.9168118382632;16.0643590516638;0.277747380421327;0.880992174913293;0.0370697404444377;0.0151766751220503;0.0192597794079675;0.0151349025117182;1.6457908039029;0.0257248554313744;0.0341136573376076;0.012720430084721;0.0186180928412379;0.0290155548725699;1.66335659610252;1.18484189817719;0.969688006958172;13.2292362532704;12.2842142235065;12.5928986075629;4.37159183545571;9.58347676546458;3.25810239783901;5.84206950105234;59.8360192273073;9.10289053963124;8.34058730201445;3.95008398495409;18.7916658198447;2.55185092690688;8.34160061778556;6.24123486894505;3.50433101999353;3.35491797646105;1.84128713486204;4.96542211726241;5.35454683384474;64.8018433179724
400804;2014;2;32.909;LSS;0;0.00651615957333439;NA;0.397613977446748;0.300893171548117;7.46;0.07;0.9155;8.02;0.127289717128617;95.7479580707203;26.4159295194443;183.506993172417;15.7789712315972;5.54375727512742;1.65744711398331;15.7195774716227;15.3435273388388;-0.756961231286263;0.687092868674831;0.0435798145825977;0.0160819489698347;0.0220560220731262;0.0184804073071926;1.38561724990461;0.0576214116638723;0.0330248315790422;0.0238984298804568;0.026052206880218;0.0238971850442292;1.46669525248918;0.889824324380267;2.97794155143601;11.6737866207719;11.959896125574;9.48268715183396;2.85923165641008;7.25398023804644;3.43648770371721;5.67962507255861;63.1640193346051;1.34712461091685;10.1617277659004;3.46486998710362;18.0327646074729;2.94077223243545;10.6999001749434;5.76719779904705;2.62272917502935;3.2354365116215;1.78763723337312;4.1862729817027;3.75084618935338;67.0549506204102
