ID	DOC	DON	L.Asx	D.Asx	L.Glx	D.Glx	L.Ser	D.Ser	Thr	Gly	Arg	b.Ala	His	L.Ala	g.Aba	D.Ala	Tyr	Val	Phe	Ile	Leu	Lys
400462	105.739049347665	4.85035682405737	12.5413433031576	11.8963006511237	10.0093543581564	3.02417197310648	8.13024627735159	2.55299652229288	5.16019886795831	62.0594705220205	4.99572730877914	5.66934586670289	3.59466912706647	17.3904664463384	2.26698904049504	7.69025388966535	5.68361614338659	2.51552505369848	3.36533146953109	2.13729944449844	4.72789425175825	4.20647674910349
400458	88.2546396130117	3.73832525265382	16.3162863178365	7.97378957282435	11.6342711152399	3.14498234126623	12.0266474992549	2.23289452928566	7.29923581067435	61.305548702275	6.48307641070887	4.7406124879144	3.50415685899507	19.1621878949082	2.24092584118048	7.4334000538104	4.76510164622596	2.50776467978365	3.79584569201135	2.22511136369319	5.29891439174229	5.00602491776604
400455	67.4398661193769	3.38653572034877	23.7999221396044	16.8941664164635	24.55630256007	6.73921306295445	18.294127173866	3.43170468425995	8.20741029631123	72.2929482456508	25.2921679043917	4.62829208630744	3.82466574888932	26.1924522785356	2.06299338624532	7.00653018256771	7.61724160682109	4.56315999080794	5.11205587801211	5.87197007875771	9.32994591652611	9.46682113967413
400452	96.5805490104657	3.01167556535825	13.0550830393917	11.4511024502624	8.88047260199173	2.47731785696494	8.49095590342469	2.32077482540254	5.66020480558127	50.7671563405259	4.49576417658324	5.68716041804031	3.57676368047882	17.6820195995131	2.35530947362473	7.69980054579915	5.58714365423941	2.53123030469359	3.72385167777748	3.92552254061842	4.54313848603613	4.58205626817408
400563	65.7746842398861	3.25784641962114	11.5693824545952	10.1672265713641	10.639716715551	3.37059514018975	10.2870892075364	3.02634617497169	5.38252205126026	55.307603732461	5.24856270017488	7.32857951011006	3.71683450252681	16.5051655433525	1.73509886068401	6.62227043607902	5.7602934582375	3.00548655818493	3.57560196267793	2.72152775267655	5.02744204372121	5.20968517011544
400560	98.2457308899564	2.96267959184443	14.9384999143329	10.7726747209512	15.6986717887338	2.90524678105693	19.1868897069445	4.00143461153495	6.07402293588951	71.8686984385326	12.8155877984617	5.60710347829216	3.63969329916908	17.6905498767731	1.55041350067746	5.40990409260882	8.45245962426451	3.51931241762076	4.49617261405171	2.79105062153615	6.38115634989068	6.28112330877482
400558	74.9331845770854	5.76027962643889	24.391456487891	22.5748653019882	27.256899241001	7.65371202795517	28.2133900584792	8.13122081366914	11.13393524302	110.902696046197	35.8594010806659	7.63677928834148	4.6730020544217	30.1736736930617	1.52818683503565	8.53996686400679	11.2216237353921	8.67821569481812	8.39852098063161	12.7509311250766	11.1209553193289	10.6700518816719
400554	71.6028208181039	3.44707050593336	15.536636838175	16.9184012592395	16.0497449349472	7.13684158005685	15.9482351719099	7.32413522096439	6.4573165190527	80.27171928859	14.4828364681317	7.70249729456956	5.8160938041262	23.0131204018276	1.53258641862662	8.00433393251094	7.04601371269726	4.99760517375513	4.87929818255572	6.56873771927985	6.7764146270995	7.80930274169392
400551	70.7702298783585	3.2094356448975	10.40884688661	10.7400933149338	8.20231406502665	2.78709787089492	5.78541129435835	2.88533634935006	4.9340592554663	51.3544860675879	6.40283355821813	6.83897740610489	4.38744830892653	15.8896661811455	2.28476228326389	6.69357701862679	5.20459179767816	2.74472370564921	3.41856576486203	2.31770377859015	5.524987548035	4.71244574166005
400548	97.4131399502111	5.23896587176149	13.2292362532704	12.2842142235065	12.5928986075629	4.37159183545571	9.58347676546458	3.25810239783901	5.84206950105234	59.8360192273073	9.10289053963124	8.34058730201445	3.95008398495409	18.7916658198447	2.55185092690688	8.34160061778556	6.24123486894505	3.50433101999353	3.35491797646105	1.84128713486204	4.96542211726241	5.35454683384474
400804	95.7479580707203	5.83055916845568	11.6737866207719	11.959896125574	9.48268715183396	2.85923165641008	7.25398023804644	3.43648770371721	5.67962507255861	63.1640193346051	1.34712461091685	10.1617277659004	3.46486998710362	18.0327646074729	2.94077223243545	10.6999001749434	5.76719779904705	2.62272917502935	3.2354365116215	1.78763723337312	4.1862729817027	3.75084618935338
400801	81.5939120950486	5.1869040429095	12.4557807949318	11.1943322436409	8.19004869146845	2.27188909382995	7.72196876907542	3.21935662954692	5.68184007517315	59.9653940945725	1.49606764907711	9.09979213827151	3.51593302182793	17.4415027541126	2.28072147430509	7.95160752321638	5.23167349259053	2.16410845692579	3.15142169359394	2.6601679377633	4.23830480717326	4.36857732504585
400799	78.263548336067	5.31202902119641	14.0612597592093	10.9025870798493	8.80946588516429	2.63586301722365	10.8424402085802	2.9223492792215	6.9431461644876	62.5417941545801	2.42071748536602	10.4120044091256	3.63110812984958	17.7376780938176	1.82620028204355	10.0753669242817	5.16713828674216	2.7427399993836	3.13727541911072	1.55831582218571	4.61225459709952	4.09121643589987
400795	101.576094648938	4.56311817229992	15.2991468192709	10.2042190375042	10.4993120791408	2.72467819993737	11.281338293665	3.30015591373438	7.72150076892287	62.7988812639199	3.93039065030342	9.29524108271585	3.88327529965438	18.7993406063157	2.19402767087191	9.57957968707757	5.44372085482022	2.87127504291934	3.14344535816296	1.44043677706237	4.31686586477143	3.63232263378668
400792	92.4175943117387	4.32596263494714	14.4862144433181	10.28308098554	10.3956259776054	3.00496540424672	9.50464218665947	2.60806075261891	7.76716570079767	60.4394931433494	3.11890204438046	9.83995630884217	3.67556701123684	18.6035025811904	2.01628212967047	9.25820537279576	4.90648582302389	2.6834244474604	3.23335469352126	1.56489288430499	4.69298631824988	3.31477462530255
400789	90.7524124322479	5.65562505162644	17.9636089083594	13.7133925585746	17.9758720758312	4.45799147327643	11.780480994955	3.15863993128784	9.58721747606907	66.0875981618347	2.80260808498243	10.0924956642618	3.96119674221051	24.2902550572939	3.08491670544827	11.8749230109104	6.15096291959229	3.119672508439	3.86359659994628	2.53252437736893	5.31525488535268	5.94045285128679
400889	63.2769114206499	2.06201534733381	16.8499865488667	13.3082268418561	12.1842537072487	3.57866782831396	10.5044768358051	2.68129417713621	7.21274844603417	56.6893534839829	12.7832745117273	7.18836543778311	3.42454279628097	24.7795536049057	4.33813949041845	11.3024870238836	7.09938697797811	3.96260186302588	3.4319942713856	2.70509767292233	5.28767165477737	5.17760995270391
400886	65.7746842398861	1.80899185561245	15.4709771796565	14.3448913141933	13.3718597564669	5.02908888562344	9.9150771457943	3.27235581513276	6.45319502343696	55.5894974064036	13.9649519478059	6.06841363977359	3.77499853091946	21.6907235700069	2.39683128832576	10.5641179030517	6.58663688841256	4.49523774992279	3.65797738346321	2.11967337263257	5.54487281170289	4.61823421520635
400883	62.4443204809045	1.6472156732969	14.2278580684492	11.3777998127736	15.1838562656033	3.99131471599773	12.8726462790579	3.1547869256764	5.86075327019157	62.8307121740021	30.6467776771316	6.65494769244047	3.37980646478535	19.6773409707404	2.30857900852388	8.53240930578025	7.5041776033176	3.49467978586998	3.97379155471763	4.90168193625616	5.03091789348466	4.99812978377039
400880	56.6161839026868	2.5830151902637	20.4175943514442	10.5695676733102	19.9779966569757	3.66118204905769	20.9531384102007	2.79742892976245	7.66674375574238	80.2115745601747	26.8147208664698	6.1838418248932	3.79661473390215	20.3374999987002	1.61404359000913	8.58141208982227	10.0186577960378	4.02434243722203	4.60045245642454	3.83201205839352	5.95561196796611	4.80392686569133
400877	60.7791386014137	3.05143933391124	11.0539708137308	9.84595835932865	8.13991049656407	2.97452841680969	7.57722108032224	2.42629624090896	5.56908738650961	48.9561197162198	6.56094817451935	5.8550123138074	3.39175712454171	17.0459735267814	2.27229188655118	7.7490301345626	4.98218847476687	5.46708412472186	3.15838461737507	2.01245817833557	4.62887676495514	4.63162647359412
400874	61.6117295411591	4.84783246504037	11.9146890439817	7.38423271531486	7.39347330710603	2.20920442091793	11.1859021242955	2.25587450652903	5.9280951342288	47.27707979121	4.18130135911246	5.60120147493644	3.58349037824624	14.9794447362495	1.83895067996211	7.98122119240055	5.11335773736323	2.12294825427205	3.21108030691198	2.21430249948103	4.04489726457639	3.78595937598654
407872	101.083333333333	2.98749329646047	17.1594763270678	14.8696653952909	23.4163641870734	6.30979204030026	15.1648519721352	3.52209689325741	5.67979671546291	79.3277265574352	19.9757352484756	8.60260765124545	6.9795342746145	22.5215778797678	1.89889180881593	7.95757466514409	8.94496222186011	4.8350746383611	4.05248023451296	4.13605082736466	6.52311508840803	5.8783248175845
407867	66.5072633186797	3.26893639998995	15.7485362561466	12.9917538045343	15.7810923173892	4.54324418530022	14.2886122031351	3.40474783979453	6.42547960782165	64.7613829348135	13.8976084483	6.41412847406509	4.33339585477588	22.1060355786166	2.12475286343133	8.31662862815142	6.92397271953835	3.86300188260431	4.08370512265981	3.59899880213964	5.65541251703459	5.79546653335428
407863	91	4.68712508956925	23.1833349660626	0	33.5628067934989	14.5652636166124	27.4926882840548	16.1825173648316	10.3208533365955	113.102963276079	15.4246622904205	7.66590452918859	9.32801000304228	35.9253080569516	3.25949283986056	11.4255432016269	9.6056587280078	9.05955682432588	4.80512041956012	4.27793369199367	5.29988370551867	5.64632428456036
407860	70.8900063767215	3.92069290559219	15.6366986277592	13.1326390477776	15.7166578511957	4.42225164282643	13.9707824388741	3.22076371882854	6.5487367888588	63.4578640802901	13.6082365304973	7.41528124017805	4.29811749567415	22.3305839880608	2.24008230799629	8.66710333048789	6.7891675462456	3.93916080686348	4.16057639293853	3.60797373320538	5.57573813872503	5.87856960213843
407857	64.8333333333333	3.98563436719206	10.1237833641903	12.0176893319345	12.4130360910965	6.58175226860974	7.52817989876075	4.15354656251967	4.06122358194516	64.4768038004437	12.7206106217381	6.36620723908064	5.9532553658755	19.3012994346197	1.84031707107086	7.85076507577502	5.36432765200949	4.01798912962692	3.42370162257683	2.81896706635734	4.69585934343761	4.53243457175029
407968	112.99683982708	6.1319690074586	7.87738568401823	9.26065436191522	5.74659790730332	3.06390439479718	3.90420136004678	2.48499340561442	3.62072212463299	49.8001816105987	2.3199470516398	5.51084517465685	3.05083399820056	13.397351350011	2.30095137673026	7.65265835944505	4.75859743258928	2.10068411570487	2.85016722788422	1.50776865993302	3.61016948146732	2.41713287629594
407965	115.833333333333	5.37793919341448	7.75426341278978	9.34529511638247	6.76339392428934	2.3877407750072	5.36823724153331	3.01208856205074	4.03883494289571	48.4254660425751	4.06817687686271	5.69526540717715	0	13.7553198521411	2.99146316314119	7.85665609465812	4.8457595327757	1.80327765909447	0	0	3.61666694544565	2.40700454988291
407963	69.0413730592537	5.2881812009247	15.9247752371927	13.0927560915583	14.6250176224661	4.10451902457409	13.9258834968952	3.17996733763958	6.60547873085513	63.7475788144919	13.1385492901304	6.17949817554602	3.68093727025669	21.7836002851348	2.31674416967727	8.41233499408105	6.68137960819247	3.68776307160492	4.0588635310053	3.86032422453955	5.48916401167732	5.73139746351199
407959	99.1666666666667	8.22371058395217	8.63943322399573	8.86610271796537	6.52823751469139	3.35432655587604	4.86494950632277	2.91056868728925	3.56669231268395	49.2298323041215	2.80066920425992	5.47647549529223	3.0135790636665	14.4423755803279	2.80754946872701	8.89610608195277	4.76638482786399	1.98617271786371	2.84497148777129	1.04640546852327	3.90900540105472	2.65553530420679
407956	68.2262775397955	5.47867188833551	15.7712709726019	12.8612244557724	14.6329600545634	4.07131593160447	13.9982427439885	3.09917525500836	6.65945406296759	63.9398943259476	13.7961994367121	6.04526272292857	3.66712842845451	21.223897720898	2.29034707169519	8.53722207450469	6.70057916665625	3.63229528347742	4.11236455261119	3.91747876491747	5.48135357570933	5.72931510755373
407953	155.833333333333	4.06619195316324	9.70965555877784	10.0784713052171	8.60232918839175	3.24692037963422	7.4611447643147	2.94515949428223	3.48490937532847	55.7018566466747	8.72053390708648	4.97189986462618	3.19498455832002	14.6832405962144	2.12595505581184	9.38592564219635	5.89917634472557	2.48731303892083	3.18053737369281	1.35090027197007	5.14005741334081	5.68764627481614
408040	103.333333333333	9.08571428571429	17.0072175033313	15.1511037053398	18.8913561774588	5.80925624536488	16.4975062924841	4.89854981678262	7.57684212622955	75.8310687601611	20.1168037499603	6.30388157826682	4.14385076235168	23.1269115803151	3.0632855041123	9.03971064852196	7.85159325122138	2.63690792443947	5.05802218064855	5.95813370719622	5.49816439495584	6.47294614715346
408037	81.0445664664286	6.53846423390095	14.3244906650504	12.3006918552352	10.0644060505253	3.2807644959538	10.7188139438818	3.38866539758711	7.09012689293135	56.6156076944677	6.06241571330241	6.36042698572116	3.71825252798061	20.6833191192048	1.84832831929228	9.02891617943322	6.05025969668333	3.43463313880263	3.47179073271663	2.26519146396677	5.07038173202613	4.22175394602163
408035	75.3622752430009	8.21545471894911	17.2852110962298	13.1830941115507	15.7855151259372	4.11486913668451	14.6531478961187	3.37722166005663	7.92724007132906	64.9815461182218	13.185919223836	6.30164603584756	4.16568281089023	23.4021968323204	2.4107715417643	8.81107928105731	6.60602281734323	3.82427933804223	4.41016323385342	3.87170114154531	5.86226373296432	5.99889751281463
408031	90.8333333333333	5.9712857142857	15.6460318527765	12.6202081409687	18.0733562483877	4.13415271037793	18.5618099350959	2.9007961559261	7.88384293474343	89.1979800917238	16.6513194207449	5.72089895001873	4.31430411623518	23.7748730008577	2.75597439173341	9.52151354292702	7.46806838315032	3.81542540652121	3.88030994515908	2.71311908099254	5.46449038225071	5.9647841895262
408028	73.1961872506275	5.47830115362742	16.4705363681628	12.9168377918126	14.6763343233635	4.03909602242027	14.4937000717212	3.11671129088647	7.19088530456209	64.7912629679064	13.0798671211718	6.22478582889588	3.87997422515341	22.3515260738178	2.25230302065218	8.63103592774617	6.61411704238369	3.61787769800573	4.15127788848193	4.01218405010216	5.65850984064848	5.86987486802338
408025	84.1666666666667	5.54787975807904	12.4658039625162	13.479414794656	12.7381746971592	4.06417284063398	11.1157897010475	4.153310840239	5.75909590940786	68.4721076636121	14.9210844798843	5.08573295250725	3.22954399128667	18.5731120490405	1.87625529972044	8.9701989755353	7.40505705184034	2.38134780176239	3.56067143398368	2.89104924257771	4.96654112748087	4.96476085488949
408063	80.8333333333333	7.6181262850778	10.3682660502279	11.045772469405	9.06943485238412	3.51344182025272	5.44892961902434	2.80087503987282	4.92535625436494	60.8976004924389	4.2219819413534	6.99472666309426	3.02383872925896	16.9370721475727	2.05784864113391	9.68358724054398	5.50215483697486	2.38885557819764	2.91815602377585	1.39174374459543	3.67718267671558	2.25281542874543
408061	141.910615780096	7.49119542505156	2.68235982296069	1.17193826382093	3.26604092953436	0.199533494746972	3.31695283318222	0.638688263977153	1.75400792602491	11.0003493016301	1.90003175636336	0	0	4.26447949540257	0.416818829840219	-0.191997623287584	0	1.87290701362639	0	0	0	0.944516144229603
408059	72.0614676901522	5.29198004685534	17.3336295898763	12.7684801732314	15.7433386212643	4.01427661733818	14.1336588686385	3.1070937640942	8.07086911827885	65.0327115547031	12.6345198661255	6.44722182007874	3.98845143176243	23.3152701163742	2.2674874463354	8.62095839081039	6.46833231120139	3.66180900535071	4.24430269685185	3.82987251448501	5.69305856588365	5.94313392808605
408055	151.666666666667	6.16682312952221	10.6546577959237	9.60243548140222	9.5389929220833	2.20087211240939	7.92293534789109	2.48899115030072	5.33946223516063	54.3411610288965	1.92307157245275	6.06271091589285	2.88438665743835	15.0451616640675	2.31409425655016	9.84516215088682	4.66036665207624	2.02473971609721	3.03648558259678	2.47313771266187	4.3006387183365	3.54745074788045
408053	69.9604069658259	4.54446532840001	16.8593117716243	12.8044923993647	14.7357738208044	3.96156433757052	13.9882606156604	3.10950668730143	7.28709275694643	63.883305614113	13.5710602277389	6.24132569223015	3.87121390216744	22.6016926863735	2.25070266692635	8.58808175417975	6.62377887380881	3.71866983335779	4.11809071163177	3.78593945990222	5.62209710157018	5.75162900068149
408050	81.6666666666667	8.10288308496032	9.02213996615724	8.19901227442979	6.63084798623485	1.94862731561265	6.77732567815049	2.9740159226578	3.39112761765408	46.7960105060575	4.28534529832732	4.8889872557444	0	13.6123223881304	1.72661958933883	7.42834568558987	4.94967280180403	1.8683408034756	0	1.4601336569153	3.75108223400971	3.22587356835235
408231	92.5	6.6085714285714	27.1035512695406	29.3774928854676	49.8462039887884	17.9038682527644	18.2098627402552	6.50299835258702	9.85933603914945	90.5286508492272	36.2076696595001	11.6255796570781	19.8583847290809	33.0734606332823	3.09079248273168	9.67072856780591	9.66393063333293	3.20702065202642	5.28275227686397	12.571982502281	10.5134723049869	12.6327317134156
408230	92.5	6.74029089135724	24.5662519472652	21.4201229397287	24.4083985313515	7.17699805485385	23.0429155859354	5.63408502723248	7.89776580832053	103.494067711338	32.1960548715418	5.93072875133091	4.15321379136608	23.7563731769581	3.2209948904248	10.6973733562707	11.7890115537644	5.9648241616069	6.02697654117499	10.265278778016	10.6474017641058	11.3536813878685
408229	74.3206642211621	6.4832575666107	16.8282346481271	13.1156528761933	15.7929021375901	4.23434046024624	15.4342713336873	3.22481493202477	7.59417886699113	66.0837826105825	14.1847311809462	6.24043106808911	4.03339999831394	22.4207734839998	2.4041477669324	8.84843640333138	6.83470086680361	3.68447997201363	4.25641477445259	4.13932936849635	5.85069123388925	6.11006856681188
408227	93.1666666666667	7.75341148966636	16.5617030217858	13.273416315464	14.7127748744257	4.13105066841178	14.3117432294336	3.27023291429429	7.26866260440144	64.4443642813484	13.001759284122	6.1059379247131	3.78661503660241	22.3205256986241	2.52992906455662	8.86357248007776	6.65295116713549	3.59995992472351	4.20549195386725	4.1631496166303	5.62276763023777	5.93645485988457
408226	74.018164286613	7.3896972969762	16.7244377454028	13.031247089866	15.8468681594705	4.17190871618179	15.1843815805138	3.21019846845267	7.64748242802851	66.1739982921596	14.0302253048237	6.36231690459566	3.84240839715535	22.5587429482728	2.37969051490338	8.87949656428746	6.75786149163916	3.71592326411827	4.20802409282482	4.2746109375645	5.79925518592692	6.19557727230449
408224	96.6666666666667	7.40816329574973	17.1803763884056	13.572293984133	14.3644905143234	2.76270586546905	14.4527411007402	3.06529701995394	8.29729057806064	66.7256674712639	12.5923246184045	5.83838252776363	3.7403076700427	23.6160149254243	2.75205806879884	9.34045430557464	6.26473050389783	7.77395303488535	4.74434213598171	7.73940994653961	7.21020000010085	7.23614350612827
408276	115.833333333333	6.27813789624501	9.55923369017382	9.61212614086374	7.13199036924512	3.1058832104241	6.19001222429378	2.82172173379418	4.43214338165449	52.5470212020147	2.96441630455536	4.23713748870026	0	15.5809438417605	2.2858065621675	7.83040548395101	4.71726662989065	2.58732250957526	2.9644332156709	1.01310384954202	3.80672924809907	3.43530081312249
408272	99.1666666666667	4.85608923289251	9.7764614379337	9.34620514336349	7.41190137833355	2.93607547662983	6.55519306313181	3.21897717095301	5.09240560202031	54.7520606443963	3.69504945018661	4.25493509841084	3.03160376303801	14.1590955608265	2.26906374599985	8.00916393648145	5.15369493862874	2.0921350366944	2.88262248030351	1.78203264491012	4.09583209784303	4.1765595564387
408270	79.1618081240986	3.80266688331833	15.9461417280258	13.0984597573459	15.41601529559	4.21105182850226	14.1511337224735	3.2808430350357	6.65872989690606	65.8455506845616	15.1758307649713	5.684334976789	3.67427255300332	21.2900420568932	2.29705170518667	8.35570281668504	6.83138459099378	3.6583103297849	4.05107739997953	4.04625005484512	5.62689343745932	5.68073049971194
408265	86.6666666666667	6.12736410097607	16.8423771997342	17.7404664748048	16.1774347880765	6.02989121559536	14.7265996583943	7.46827564978006	5.81561204715817	90.5543280785008	27.2145871412059	4.3696396750622	3.42363485706128	19.6459716948942	2.83377908036773	9.17988804441569	10.5272773487946	3.56572420510137	4.45612610173484	8.40804583209007	6.63045655726581	8.33209641972794
408263	65.6610922170787	3.98451764108458	15.2950976693671	12.8414097201082	14.814004417601	4.04806406677562	13.4566450396422	3.0614388912019	6.39418050184223	63.9093338744231	13.7648019130337	5.97804742433511	3.74321608046205	21.0453760514526	2.10202190564412	8.37176534004535	6.81278808385726	3.71169736157664	3.98137821878107	3.78030002823745	5.39181852078506	5.55260671314466
408260	257.5	5.07768450911289	10.9463409169488	11.6903188836604	7.09208741457897	3.35476205230304	4.96138220261531	2.96685166304296	6.24587380872127	53.9729338202834	8.18751333880287	4.16342360889801	3.8207406785455	16.9696967675267	2.27138465309266	8.06454996081748	4.81260535197701	2.32371882710551	3.28862707974334	3.48937510387965	4.32820071260193	4.94011827192201
